id,name,model_name,price,price_currency,body_type,source,location,drive,mileage,mileage_unit,color,year_of_manufacture,annual_insurance,torque,cylinders,fuel_type,aspiration,engine_size,transmission,horse_power,seat_material,number_of_seats,heated_seats,air_conditioning,trimming,infotainment_system,phone_connectivity,auto_start_and_stop,keyless_entry_and_push_button_start,steering_mounted_paddle_shifts,urban_consumption,fuel_tank_capacity,highway_consumption,lane_assist,reverse_camera,adaptive_cruise_control,standard_cruise_control,antilock_braking_system,automatic_brake_hold_system,tyre_pressure_monitoring_system,number_of_airbags,gps_tracker
6858,Porsche 718 Boxster,Boxster,9415050,KES,Convertible,Foreign Used,Japan,2WD,28000,KM,White,2017,376600,380,4,Petrol,Turbo/Supercharger,2000,Automatic,300,Leather,2,TRUE,Dual Zone,Carbon Fibre,Porsche PCM infotainment,TRUE,TRUE,TRUE,TRUE,13,54,15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4,TRUE
6857,Ferrari California,California,25890000,KES,Convertible,Foreign Used,Japan,2WD,16000,KM,White,2017,1035600,755,8,Petrol,Turbo/Supercharger,3900,Automatic,560,Leather,2,TRUE,Dual Zone,Carbon Fibre,Apple Car play,TRUE,TRUE,TRUE,TRUE,6,78,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,TRUE
6856,Mercedes Benz GLE 63s,GLE 63,12514000,KES,SUV,Foreign Used,United Kingdom,AWD,72000,Miles,Blue,2017,501640,760,8,Petrol,Turbo/Supercharger,5500,Automatic,577,Leather,5,TRUE,Multi Zone,Wood,Mercedes Command infotainment,TRUE,TRUE,TRUE,TRUE,5,93,8.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE
6855,Porsche Cayenne GTS,Cayenne,18190000,KES,Coupe,Foreign Used,United Kingdom,AWD,27000,Miles,Black,2020,727600,620,8,Petrol,Turbo/Supercharger,4000,Automatic,453,Leather,5,TRUE,Multi Zone,Carbon Fibre,Porsche PCM infotainment,TRUE,TRUE,TRUE,TRUE,7,90,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE
6854,Audi A8,A8,9381000,KES,Saloon,Foreign Used,United Kingdom,AWD,45000,Miles,Black,2017,375240,600,6,Petrol,Turbo/Supercharger,3000,Automatic,286,Leather,5,TRUE,Multi Zone,Wood,Audi MM1 infotainment,TRUE,TRUE,TRUE,TRUE,13.5,82,16,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE
6853,Toyota FJ Cruiser,FJ Cruiser,4949590,KES,SUV,Foreign Used,Japan,4WD,78000,KM,Yellow,2017,197983,380,6,Petrol,Natural,4000,Automatic,270,Fabric,5,TRUE,Dual Zone,Plastic,,TRUE,TRUE,TRUE,FALSE,6,72,8.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7,TRUE
6852,BMW 320d,320D,2890000,KES,Saloon,Foreign Used,Japan,2WD,73000,KM,Silver,2017,115600,400,4,Diesel,Turbo/Supercharger,2000,Automatic,190,Fabric,5,TRUE,Dual Zone,Polished Metal,BMW idrive infotainment,TRUE,TRUE,TRUE,TRUE,22,57,24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7,TRUE
6851,Lexus RX450h,RX450h,1999999,KES,SUV,Kenyan Used,"Nairobi, Kenya",AWD,146000,KM,White,2009,80000,350,6,Petrol Hybrid,Natural,3500,Automatic,327,Leather,5,TRUE,Dual Zone,Polished Metal,Touchscreen Infotainment,TRUE,TRUE,TRUE,FALSE,13,,15,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6,TRUE
6850,Toyota Passo,Passo,1199999,KES,Hatchback,Foreign Used,"Nairobi, Kenya",2WD,79000,KM,Green,2017,48000,94,3,Petrol,Natural,1000,Automatic,71,Fabric,5,FALSE,Dual Zone,Plastic,Touchscreen Infotainment,TRUE,TRUE,TRUE,FALSE,18,,20,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,TRUE
6848,Audi SQ5,SQ5,10990000,KES,SUV,Foreign Used,Japan,AWD,16500,Miles,Black,2020,439600,700,6,Diesel,Turbo/Supercharger,3000,Automatic,342,Leather,5,TRUE,Multi Zone,Carbon Fibre,Audi MM1 infotainment,TRUE,TRUE,TRUE,TRUE,14,70,16,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE
6847,Mazda CX5,Cx5,3999999,KES,SUV,Foreign Used,Japan,AWD,35000,KM,White,2019,160000,420,4,Petrol,Turbo/Supercharger,2500,Automatic,250,Leather,5,TRUE,Dual Zone,Polished Metal,Mazda Connect infotainment,TRUE,TRUE,TRUE,TRUE,9,58,11,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,TRUE
6846,Mazda CX5,Cx5,3449999,KES,SUV,Kenyan Used,"Nairobi, Kenya",2WD,41000,KM,Blue,2017,137999,420,4,Diesel,Turbo/Supercharger,2200,Automatic,163,Leather,5,TRUE,Multi Zone,Polished Metal,Mazda Connect infotainment,TRUE,TRUE,TRUE,TRUE,12,,14,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6,TRUE
6845,Nissan Note,Note,649999,KES,Hatchback,Kenyan Used,"Nairobi, Kenya",2WD,152000,KM,Pink,2011,26000,140,4,Petrol,Natural,1500,Automatic,109,Fabric,5,FALSE,,,,TRUE,TRUE,TRUE,FALSE,16,,18,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,TRUE
6844,Audi A6,A6,2099999,KES,Saloon,Kenyan Used,"Nairobi, Kenya",2WD,86000,KM,Black,2014,80000,300,4,Petrol,Turbo/Supercharger,2000,Automatic,181,Leather,5,TRUE,Multi Zone,Polished Metal,Audi MM1 infotainment,TRUE,TRUE,TRUE,TRUE,10,,12,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6,TRUE
6841,Mercedes Benz E280,E280,1349999,KES,Saloon,Kenyan Used,"Nairobi, Kenya",2WD,182000,KM,Black,2008,54000,300,6,Petrol,Natural,3000,Automatic,231,Leather,5,TRUE,Dual Zone,Polished Metal,Android Auto,TRUE,FALSE,TRUE,FALSE,8,,10,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,6,TRUE
6840,Mazda Roadster,Mazda Roadster,3490000,KES,Convertible,Foreign Used,Japan,2WD,98000,KM,Grey,2017,139600,150,4,Petrol,Natural,1500,Automatic,131,Fabric,2,FALSE,Dual Zone,Plastic,Mazda Connect infotainment,TRUE,TRUE,TRUE,TRUE,13,45,16.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4,TRUE
6839,Lexus RX450h,RX450h,5800000,KES,SUV,Foreign Used,Japan,AWD,118000,KM,Silver,2017,232000,335,6,Petrol Hybrid,Turbo/Supercharger,3500,Automatic,308,Leather,5,TRUE,Dual Zone,Wood,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,15,65,17,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7,TRUE
6838,Lexus RX300,RX300,5374000,KES,SUV,Foreign Used,Japan,4WD,73000,KM,Silver,2018,214960,350,4,Petrol,Turbo/Supercharger,2000,Automatic,235,Leather,5,TRUE,Dual Zone,Wood,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,10,72,12.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE
6837,LEXUS LX 570,Lx570,13200000,KES,SUV,Foreign Used,Japan,4WD,45000,KM,Black,2017,528000,546,8,Petrol,Natural,5700,Automatic,383,Leather,5,TRUE,Dual Zone,Wood,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,4.5,93,6.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9,TRUE
6836,Mazda Atenza,Atenza,2499999,KES,Station Wagon,Foreign Used,Japan,AWD,85000,KM,Sky Blue,2017,100000,420,4,Diesel,Turbo/Supercharger,2200,Automatic,173,Leather,5,TRUE,Dual Zone,Polished Metal,Mazda Connect infotainment,TRUE,TRUE,TRUE,TRUE,17.5,62,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7,TRUE
6835,Audi Q7,Q7,7300000,KES,SUV,Foreign Used,Japan,AWD,22000,KM,White,2018,292000,440,6,Petrol,Turbo/Supercharger,3000,Automatic,333,Leather,5,TRUE,Dual Zone,Polished Metal,Audi MM1 infotainment,TRUE,TRUE,TRUE,TRUE,9.5,85,12,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE
6834,Audi Q5,Q5,4690000,KES,SUV,Foreign Used,Japan,AWD,76000,KM,Black,2018,187600,370,4,Petrol,Turbo/Supercharger,2000,Automatic,252,Leather,5,TRUE,Dual Zone,Carbon Fibre,Audi MM1 infotainment,TRUE,TRUE,TRUE,TRUE,12,70,14.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7,TRUE
6833,Mercedes Benz GLS 400d,GLS400,15300000,KES,SUV,Foreign Used,Japan,AWD,56000,KM,Grey,2020,612000,700,6,Diesel,Turbo/Supercharger,2900,Automatic,330,Leather,5,TRUE,Multi Zone,Polished Metal,Mercedes Command infotainment,TRUE,TRUE,TRUE,TRUE,10,90,13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE
6832,Lexus LX 570,Lx570,13775000,KES,SUV,Foreign Used,Japan,4WD,50000,KM,White,2018,551000,546,8,Petrol,Natural,5700,Automatic,383,Leather,5,TRUE,Multi Zone,Wood,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,5,93,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9,TRUE
6831,Suzuki Swift RS,Swift,1280000,KES,Hatchback,Foreign Used,Japan,2WD,138000,KM,White,2017,51200,118,4,Petrol,Natural,1200,Manual,91,Fabric,5,TRUE,Dual Zone,Plastic,Touchscreen Infotainment,TRUE,TRUE,TRUE,FALSE,17,37,23,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6,TRUE
6830,Landrover Discovery V,Discovery V,10800000,KES,SUV,Foreign Used,Japan,AWD,47000,KM,Navy Blue,2020,432000,600,6,Diesel,,2993,Automatic,254,Leather,5,TRUE,Multi Zone,Polished Metal,Apple Car play,TRUE,TRUE,TRUE,TRUE,11,85,14.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE
6829,Mercedes Benz GLE 350d,GLE350,8350000,KES,Coupe,Foreign Used,Japan,AWD,84000,KM,Black,2017,334000,620,6,Petrol,Turbo/Supercharger,3000,Automatic,258,Leather,5,TRUE,Multi Zone,Carbon Fibre,Mercedes Command infotainment,TRUE,TRUE,TRUE,TRUE,13.5,93,16,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE
6828,Audi RS6,RS6,14482000,KES,Station Wagon,Foreign Used,United Kingdom,AWD,36500,KM,Yellow,2017,579280,700,8,Petrol,Turbo/Supercharger,4000,Automatic,560,Leather,5,TRUE,Dual Zone,Carbon Fibre,Audi MM1 infotainment,TRUE,TRUE,TRUE,TRUE,6.5,75,12,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE
6827,Porsche Cayenne GTS,Cayenne,9989981,KES,SUV,Foreign Used,United Kingdom,AWD,70000,Miles,Red,2017,399560,600,6,Petrol,Natural,3600,Automatic,440,Semi Leather,5,TRUE,Dual Zone,Carbon Fibre,Porsche PCM infotainment,TRUE,TRUE,TRUE,TRUE,8,85,11,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE
6825,Subaru Forester XT,Forester XT,1879999,KES,SUV,Kenyan Used,"Nairobi, Kenya",AWD,182000,Miles,Silver,2013,76000,350,4,Diesel,Turbo/Supercharger,2000,Manual,145,Leather,5,TRUE,Dual Zone,Plastic,Touchscreen Infotainment,TRUE,TRUE,TRUE,FALSE,14,,16,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,6,TRUE
6824,Suzuki Wagon R,Wagon R,799999,KES,Hatchback,Kenyan Used,"Nairobi, Kenya",2WD,123000,KM,Silver,2015,32000,84,3,Petrol,Natural,660,Automatic,64,Fabric,5,TRUE,,Plastic,,FALSE,TRUE,TRUE,FALSE,23,,25,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,TRUE
6823,Audi Q8,Q8,14523000,KES,SUV,Foreign Used,United Kingdom,AWD,37000,Miles,White,2019,580920,500,6,Petrol,Turbo/Supercharger,3000,Automatic,335,Leather,5,TRUE,Dual Zone,Carbon Fibre,Audi MM1 infotainment,TRUE,TRUE,TRUE,TRUE,9,85,13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE
6822,Toyota Crown Athlete,Crown,3980000,KES,Saloon,Foreign Used,Japan,2WD,99000,KM,Black,2017,159200,377,6,Petrol,Natural,3500,Automatic,311,Leather,5,TRUE,Dual Zone,Polished Metal,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,9,71,12,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7,TRUE
6821,Toyota Mark X,Mark X,2483000,KES,Saloon,Foreign Used,Japan,2WD,62000,KM,White,2017,99320,243,6,Petrol,Natural,2500,Automatic,203,Fabric,5,FALSE,Dual Zone,Plastic,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,10,71,13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6,TRUE
6819,Toyota Allion,Allion,1399999,KES,Saloon,Kenyan Used,"Nairobi, Kenya",2WD,108000,KM,Silver,2015,56000,145,4,Petrol,Natural,1500,Automatic,110,Fabric,5,FALSE,Dual Zone,Plastic,,TRUE,TRUE,TRUE,FALSE,15,,17,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,6,TRUE
6818,Toyota Alphard,Alphard,4699999,KES,Van,Kenyan Used,"Nairobi, Kenya",2WD,100000,KM,Black,2017,188000,220,4,Petrol,Natural,2400,Automatic,160,Leather,8,TRUE,Multi Zone,Polished Metal,Touchscreen Infotainment,TRUE,TRUE,TRUE,FALSE,10,,12,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,7,TRUE
6816,Toyota Hilux,Hilux,2249999,KES,Double Cab,Kenyan Used,"Nairobi, Kenya",4WD,149000,KM,Black,2013,90000,383,4,Diesel,Turbo/Supercharger,2500,Manual,144,Leather,5,FALSE,Dual Zone,Plastic,,FALSE,FALSE,FALSE,FALSE,10,,12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,TRUE
6813,Lexus LX600,LX 600,23900000,KES,SUV,Foreign Used,Japan,4WD,24000,KM,Black,2023,956000,650,6,Petrol,Turbo/Supercharger,3500,Automatic,409,Leather,5,TRUE,Multi Zone,Wood,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,7.5,110,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9,TRUE
6812,Mercedes Benz GLE 350d,GLE350,8090000,KES,SUV,Foreign Used,Japan,AWD,38000,KM,White,2018,323600,620,6,Diesel,Turbo/Supercharger,3000,Automatic,255,Leather,5,TRUE,Dual Zone,Wood,Mercedes Command infotainment,TRUE,TRUE,TRUE,TRUE,11,93,15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE
6811,Mazda CX5,Cx5,3490500,KES,SUV,Foreign Used,Japan,AWD,27000,KM,Black,2017,139620,257,4,Petrol,Turbo/Supercharger,2500,Automatic,187,Leather,5,TRUE,Dual Zone,Polished Metal,Mazda Connect infotainment,TRUE,TRUE,TRUE,TRUE,14.5,56,16,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE
6810,Mercedes Benz GLC 250,GLC,6210000,KES,Coupe,Foreign Used,Japan,AWD,43000,KM,Silver on white,2018,248432,400,4,Diesel,Turbo/Supercharger,2140,Automatic,170,Leather,5,TRUE,Dual Zone,Wood,Mercedes Command infotainment,TRUE,TRUE,TRUE,TRUE,17,66,19.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE
6809,Toyota Rav4,Rav4,4999000,KES,SUV,Foreign Used,Japan,AWD,82000,KM,Grey,2019,199960,250,4,Petrol,Natural,2500,Automatic,203,Leather,5,TRUE,Dual Zone,Plastic,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,13,55,15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7,TRUE
6808,Mercedes Benz AMG C63,C63 AMG,9799999,KES,Saloon,Foreign Used,"Nairobi, Kenya",2WD,71000,KM,White,2017,392000,650,8,Petrol,Turbo/Supercharger,4000,Automatic,470,Leather,5,TRUE,Multi Zone,Polished Metal,Mercedes Command infotainment,TRUE,TRUE,TRUE,TRUE,9,,11,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6,TRUE
6807,Mercedes Benz G350d,G350,14900000,KES,SUV,Foreign Used,Japan,AWD,53000,KM,Green,2019,596000,600,6,Diesel,Turbo/Supercharger,3000,Automatic,282,Leather,5,TRUE,Dual Zone,Polished Metal,Mercedes Command infotainment,TRUE,TRUE,TRUE,TRUE,9,100,11,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9,TRUE
6806,Nissan Xtrail,Xtrail,3100000,KES,SUV,Foreign Used,Japan,2WD,73000,KM,White,2017,124000,320,4,Petrol Hybrid,Natural,2000,Automatic,160,Leather,5,TRUE,Dual Zone,Polished Metal,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,18.5,60,20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7,TRUE
6805,Subaru Outback,Outback,3800000,KES,Station Wagon,Foreign Used,Japan,AWD,30000,KM,Silver,2017,152000,235,4,Petrol,Natural,2500,Automatic,175,Leather,5,TRUE,Dual Zone,Polished Metal,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,12,60,14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE
6804,BMW X7,X7,11690000,KES,SUV,Foreign Used,Japan,AWD,47000,KM,Black,2019,467600,620,6,Petrol,Turbo/Supercharger,3000,Automatic,265,Leather,5,TRUE,Dual Zone,Carbon Fibre,BMW idrive infotainment,TRUE,TRUE,TRUE,TRUE,12.5,80,14.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,TRUE
6803,Volkswagen Golf R,Golf R,4250000,KES,Hatchback,Foreign Used,Japan,AWD,64000,KM,White,2017,170000,380,4,Petrol,Turbo/Supercharger,2000,Automatic,292,Leather,5,TRUE,Multi Zone,Polished Metal,BMW idrive infotainment,TRUE,TRUE,TRUE,TRUE,12,50,14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7,TRUE
6801,Mercedes Benz G63,G63 AMG,27200000,KES,SUV,Foreign Used,Japan,AWD,41000,KM,Black,2019,1088000,850,8,Petrol,Turbo/Supercharger,5500,Automatic,577,Leather,5,TRUE,Multi Zone,Polished Metal,Mercedes Command infotainment,TRUE,TRUE,TRUE,TRUE,6,100,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9,TRUE
6800,Volkswagen Golf GTI,Golf GTI,3250000,KES,Hatchback,Foreign Used,Japan,2WD,42000,KM,White,2017,130000,350,4,Petrol,Turbo/Supercharger,2000,Automatic,230,Fabric,5,TRUE,Dual Zone,Polished Metal,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,13,50,15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7,TRUE
6799,Toyota Landcruiser,Landcruiser 300 series,18766000,KES,SUV,Foreign Used,Japan,4WD,9000,KM,White,2023,750640,650,6,Petrol,Turbo/Supercharger,3500,Automatic,409,Leather,7,TRUE,Multi Zone,Wood,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,13,110,15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,TRUE
6798,Audi A3,A3,2735000,KES,Saloon,Foreign Used,Japan,AWD,80000,KM,White,2017,109400,320,4,Petrol,Turbo/Supercharger,2000,Automatic,190,Fabric,5,FALSE,Dual Zone,Polished Metal,Audi MM1 infotainment,TRUE,TRUE,TRUE,TRUE,15,50,18,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7,TRUE
6797,Toyota Prado,Prado,6544900,KES,SUV,Foreign Used,Japan,4WD,42000,KM,White,2017,261796,450,4,Diesel,Turbo/Supercharger,2800,Automatic,177,Leather,7,TRUE,Dual Zone,Wood,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,12,87,14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE
6796,BMW 530i,530i,4350600,KES,Saloon,Foreign Used,Japan,AWD,64000,KM,White,2017,174024,350,4,Petrol,Turbo/Supercharger,2000,Automatic,252,Leather,5,TRUE,Dual Zone,Wood,BMW idrive infotainment,TRUE,TRUE,TRUE,TRUE,14,68,16,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7,TRUE
6795,Mercedes Benz C200,C200,3570000,KES,Saloon,Foreign Used,Japan,2WD,60000,KM,Silver,2017,142800,300,4,Petrol,Turbo/Supercharger,2000,Automatic,184,Semi Leather,5,TRUE,Dual Zone,Wood,Mercedes Command infotainment,TRUE,TRUE,TRUE,TRUE,12,66,14.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7,TRUE
6794,Toyota Prado,Prado,6666800,KES,SUV,Foreign Used,Japan,4WD,80000,KM,Black,2018,266720,177,4,Diesel,Turbo/Supercharger,2800,Automatic,177,Leather,5,TRUE,Dual Zone,Wood,Touchscreen Infotainment,TRUE,TRUE,TRUE,FALSE,12,87,14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE
6791,Audi A7,A7,4420000,KES,Saloon,Foreign Used,Japan,AWD,71000,KM,White,2017,176800,370,4,Petrol,Turbo/Supercharger,2000,Automatic,252,Leather,5,TRUE,Dual Zone,Wood,Audi MM1 infotainment,TRUE,TRUE,TRUE,TRUE,12,65,14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7,TRUE
6790,Jaguar XE SE,XE XE,3470000,KES,Saloon,Foreign Used,Japan,AWD,53000,KM,White,2017,138800,320,4,Petrol,Turbo/Supercharger,2000,Automatic,200,Leather,5,TRUE,Dual Zone,Wood,Apple Car play,TRUE,TRUE,TRUE,TRUE,13,63,15.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7,TRUE
6788,Toyota Harrier,Harrier,3985000,KES,SUV,Foreign Used,Japan,2WD,97000,KM,White,2017,159400,270,4,Petrol Hybrid,Natural,2500,Automatic,194,Leather,5,TRUE,Dual Zone,Polished Metal,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,22,56,25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7,TRUE
6787,Subaru Outback,Outback,3450000,KES,Station Wagon,Foreign Used,Japan,AWD,75000,KM,White,2018,138000,350,4,Petrol,Natural,2500,Automatic,256,Fabric,5,TRUE,Dual Zone,Polished Metal,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,12,60,14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE
6785,Honda Vezel,Vezel,2299999,KES,SUV,Kenyan Used,"Nairobi, Kenya",2WD,112000,KM,Red,2016,92000,165,4,Petrol Hybrid,Natural,1500,Automatic,130,Semi Leather,5,TRUE,Multi Zone,Polished Metal,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,18,,20,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6,TRUE
6784,Nissan Murano,Murano,1199999,KES,SUV,Kenyan Used,"Nairobi, Kenya",AWD,150000,KM,Silver,2011,48000,336,6,Petrol,Natural,3500,Automatic,265,Leather,5,TRUE,Multi Zone,Polished Metal,Touchscreen Infotainment,TRUE,FALSE,TRUE,FALSE,9,,11,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,6,TRUE
6783,Subaru Impreza,Impreza,1249999,KES,Hatchback,Kenyan Used,"Nairobi, Kenya",2WD,143000,KM,Blue,2014,50000,195,4,Petrol,Natural,2000,Automatic,155,Alcantara,5,FALSE,Dual Zone,Polished Metal,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,10,,12,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,6,TRUE
6782,Nissan Xtrail,Xtrail,2511000,KES,SUV,Foreign Used,Japan,2WD,88000,KM,Black,2017,100440,200,4,Petrol,Natural,2000,Automatic,144,Leather,5,TRUE,Dual Zone,Plastic,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,12,60,15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE
6781,Volvo XC60,XC60,5710000,KES,SUV,Foreign Used,Japan,AWD,75000,KM,Bronze,2017,228400,320,4,Petrol,Turbo/Supercharger,2000,Automatic,240,Leather,5,TRUE,Dual Zone,Wood,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,11,68,13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE
6780,Peugeot  2008,2008,1999999,KES,Station Wagon,Foreign Used,"Nairobi, Kenya",2WD,57000,KM,Red,2017,84000,205,3,Petrol,Turbo/Supercharger,1200,Automatic,110,Semi Leather,5,TRUE,Dual Zone,Polished Metal,Touchscreen Infotainment,TRUE,TRUE,FALSE,FALSE,18,,20,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6,TRUE
6779,Nissan GTR,GTR,18268140,KES,Coupe,Foreign Used,Japan,AWD,71000,KM,Grey,2018,730720,637,6,Petrol,Turbo/Supercharger,3800,Automatic,565,Leather,4,TRUE,Dual Zone,Carbon Fibre,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,8,65,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6,TRUE
6778,BMW 740e,7 series,7254000,KES,Saloon,Foreign Used,Japan,AWD,29000,KM,Black,2017,290160,500,4,Petrol Hybrid,Turbo/Supercharger,2000,Automatic,326,Leather,5,TRUE,Multi Zone,Wood,BMW idrive infotainment,TRUE,TRUE,TRUE,TRUE,45,46,50,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE
6777,Subaru WRX S4,WRX,3450000,KES,Saloon,Foreign Used,Japan,AWD,85000,KM,Black,2017,138000,350,4,Petrol,Turbo/Supercharger,2000,Automatic,268,Fabric,5,TRUE,Dual Zone,Plastic,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,9.5,60,12,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7,TRUE
6776,Peugeot 3008,3008,3589000,KES,SUV,Foreign Used,Japan,2WD,82000,KM,White,2017,143560,400,4,Petrol,Turbo/Supercharger,1600,Automatic,180,Semi Leather,5,TRUE,Dual Zone,Plastic,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,18,53,20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE
6775,Volkswagen Arteon,Arteon,4469000,KES,Saloon,Foreign Used,Japan,AWD,39000,KM,Silver,2017,178760,350,4,Petrol,Turbo/Supercharger,2000,Automatic,276,Leather,5,TRUE,Dual Zone,Polished Metal,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,12,66,14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,TRUE
